WAVE,FLUX,ERR,CONT
1242.15,0.84961983,0.038823142,0.92432724
1242.25,0.88512123,0.039570244,0.9405925
1242.34,0.84725566,0.038859922,0.95806893
1242.44,0.87101198,0.039304911,0.98417679
1242.54,0.90974014,0.040081516,1.0102912
1242.63,1.0386502,0.04251108,1.0364116
1242.73,1.0156944,0.042056007,1.0796443
1242.83,1.062972,0.042917959,1.1265515
1242.92,1.0816822,0.043260074,1.1735887
1243.02,1.0918976,0.043442926,1.1886568
1243.12,1.0736112,0.043143814,1.1736224
1243.21,1.1570341,0.044579647,1.1585652
1243.31,1.1072232,0.043689836,1.1461899
1243.41,1.179291,0.044969385,1.1570972
1243.5,1.1711209,0.04482074,1.1680071
1243.6,1.1970219,0.045251362,1.1789331
1243.7,1.0499813,0.042731615,1.1717129
1243.79,1.1095623,0.043778086,1.1599427
1243.89,1.1669413,0.04481412,1.1481841
1243.99,1.1640563,0.044768259,1.1380549
1244.08,1.1401806,0.04436484,1.1296169
1244.18,1.1240976,0.044056067,1.1211763
1244.28,1.1479188,0.044461863,1.1137871
1244.38,1.1393618,0.044305307,1.1110045
1244.47,1.0863996,0.043409529,1.1082215
1244.57,1.1322991,0.04425092,1.1054381
1244.67,1.096669,0.043607566,1.0960763
1244.76,1.0874551,0.043393072,1.0858237
1244.86,1.0913971,0.043566422,1.0755818
1244.96,1.1732227,0.0449483,1.0583722
1245.05,1.1194041,0.043991259,1.0333963
1245.15,1.0565237,0.042903606,1.0083829
1245.25,1.0229968,0.042285684,0.98852066
1245.34,1.0131078,0.04216592,0.99409204
1245.44,1.049011,0.042810114,0.99965759
1245.54,1.0393889,0.04266776,1.0052318
1245.63,1.0286368,0.042474144,1.0050779
1245.73,0.96560265,0.041287551,1.0039911
1245.83,0.96270399,0.041248448,1.0029015
1245.92,1.0753801,0.043303219,0.98787328
1246.02,0.97466076,0.04146864,0.95594261
1246.12,0.91239428,0.040327232,0.92408481
1246.21,0.94673137,0.040979996,0.89822163
1246.31,0.98706701,0.041772915,0.90734786
1246.41,0.88060591,0.039743071,0.91647605
1246.5,0.8653598,0.039428236,0.92562958
1246.6,0.81567772,0.038424572,0.92348916
1246.7,0.80912528,0.038293938,0.91922045
1246.8,0.74111964,0.036905583,0.91495616
1246.89,0.69173135,0.03580953,0.90190664
1246.99,0.62048571,0.034215087,0.88124699
1247.09,0.64116013,0.034676739,0.86060837
1247.18,0.63249608,0.034474387,0.83428274
1247.28,0.55449791,0.032554167,0.76821259
1247.38,0.57207035,0.033038075,0.70221018
1247.47,0.63621247,0.035368285,0.63619169
1247.57,0.56189638,0.033793446,0.65693973
1247.67,0.66268258,0.036211206,0.69651356
1247.76,0.71669145,0.037275233,0.73614668
1247.86,0.68908907,0.036041892,0.77322095
1247.96,0.77267322,0.037594597,0.8080094
1248.05,0.84988637,0.039181954,0.84271835
1248.15,0.84232925,0.039831385,0.87564764
1248.25,0.86527303,0.040835905,0.89293769
1248.34,0.88244421,0.041199012,0.91020976
1248.44,0.92666344,0.042191049,0.92748609
1248.54,0.89526086,0.040995527,0.94147931
1248.63,0.96701856,0.041595531,0.95464111
1248.73,0.9706113,0.041612567,0.96782258
1248.83,0.94871828,0.041204619,0.97733331
1248.92,0.97732395,0.041755865,0.98109571
1249.02,0.96504247,0.041538869,0.98485411
1249.12,1.0056793,0.042279826,0.98766066
1249.22,0.956703,0.041382704,0.9804201
1249.31,0.91105457,0.04056747,0.97316885
1249.41,0.84493608,0.040349847,0.96592492
1249.51,0.87532703,0.041178589,0.96798946
1249.6,0.81933566,0.040029909,0.97271281
1249.7,0.78394001,0.039545111,0.97744966
1249.8,0.70448563,0.036787522,0.97633193
1249.89,0.68089927,0.035803827,0.96534872
1249.99,0.77822078,0.037812996,0.95437693
1250.09,0.70729135,0.036357629,0.94284649
1250.18,0.66744768,0.035432654,0.92321555
1250.28,0.77726519,0.037884718,0.90357975
1250.38,0.68480564,0.035891929,0.88391475
1250.47,0.73976575,0.037147457,0.88043634
1250.57,0.82843042,0.038969158,0.88208246
1250.67,0.7738291,0.037842887,0.88373091
1250.76,0.89658437,0.040323422,0.88719823
1250.86,0.96855159,0.041713723,0.89402697
1250.96,0.86994256,0.039846394,0.90086592
1251.05,0.85274321,0.039508821,0.90747292
1251.15,0.86943179,0.039813089,0.90887266
1251.25,0.90319632,0.040493555,0.91026902
1251.34,0.87665891,0.039987576,0.91166916
1251.44,0.89636257,0.040356554,0.91199223
1251.54,0.87978066,0.040074117,0.91169798
1251.64,0.85934054,0.039658942,0.91140394
1251.73,0.98454991,0.042068569,0.91210321
1251.83,0.9518777,0.041452632,0.91483052
1251.93,0.92907756,0.0410551,0.9175515
1252.02,0.88824003,0.040234772,0.92028332
1252.12,0.88625035,0.040178458,0.91944884
1252.22,0.83770027,0.039313625,0.91831204
1252.31,0.8298225,0.039374849,0.9171761
1252.41,0.87223815,0.040415363,0.90716341
1252.51,0.9035517,0.041202682,0.89160022
1252.6,0.81269608,0.039087464,0.87605275
1252.7,0.75477644,0.037689401,0.86616024
1252.8,0.70477882,0.036436821,0.87838349
1252.89,0.71411899,0.036628323,0.89064025
1252.99,0.71980665,0.03677022,0.90286925
1253.09,0.65772915,0.035365031,0.9062984
1253.18,0.72960196,0.036998222,0.90877159
1253.28,0.67593862,0.035825488,0.91124239
1253.38,0.66730712,0.035571389,0.88807556
1253.47,0.69636183,0.036252587,0.84718235
1253.57,0.64247708,0.035090829,0.80633063
1253.67,0.60851262,0.034261781,0.77795668
1253.76,0.6744076,0.035831372,0.80377801
1253.86,0.74066933,0.037299359,0.82957275
1253.96,0.83995223,0.039344981,0.85537358
1254.06,0.86120484,0.039807624,0.8762248
1254.15,0.8513403,0.03961793,0.89641878
1254.25,0.88848739,0.040386363,0.91661781
1254.35,0.96119808,0.041728665,0.92490269
1254.44,0.92419731,0.041070552,0.919823
1254.54,0.88830592,0.040379457,0.91475529
1254.64,0.93537516,0.041607869,0.90391808
1254.73,0.98582662,0.043799699,0.86393999
1254.83,0.86287912,0.041715551,0.82390191
1254.93,0.90795651,0.042143552,0.78385417
1255.02,0.96078383,0.042121567,0.76123903
1255.12,0.9129619,0.040881298,0.74427479
1255.22,0.92969568,0.041226341,0.72732814
1255.31,0.91517793,0.040937522,0.74399027
1255.41,0.85807028,0.03984025,0.80143074
1255.51,0.96188885,0.041844798,0.8589572
1255.6,0.93654495,0.042019177,0.91432678
1255.7,0.94343449,0.042396873,0.9198894
1255.8,0.88575768,0.041435517,0.92546061
1255.89,0.91737451,0.04207986,0.93100464
1255.99,0.87079316,0.040513392,0.93182386
1256.09,0.81256821,0.038934219,0.9298837
1256.18,0.85402582,0.039779759,0.92794521
1256.28,0.86716917,0.040042607,0.91279254
1256.38,0.84150339,0.040177989,0.8703938
1256.48,0.87654157,0.049432462,0.82798516
1256.57,0.97109053,0.053817889,0.78706446
1256.66,0.87613525,0.050973209,0.80779896
1256.76,0.80935058,0.048416999,0.83726212
1256.86,0.88038163,0.048956697,0.8667321
1256.96,0.94333367,0.050451581,0.88071512
1257.05,0.92406589,0.050038827,0.88303913
1257.15,0.89957152,0.049444045,0.8853607
1257.25,0.78597791,0.046712081,0.88679879
1257.34,0.834395,0.047923332,0.88355973
1257.44,0.80148106,0.047126113,0.88031649
1257.54,0.82456179,0.048708011,0.87707189
1257.63,0.78285772,0.048702943,0.86799312
1257.73,0.62027564,0.043988447,0.85786678
1257.83,0.53818186,0.041726536,0.8477635
1257.92,0.5549345,0.041794215,0.85339053
1258.02,0.61697687,0.042342112,0.87860237
1258.12,0.62397208,0.042452311,0.9038205
1258.21,0.64992305,0.043246151,0.91867202
1258.31,0.59195723,0.04159821,0.87029041
1258.41,0.52171937,0.039501789,0.82177539
1258.5,0.4593534,0.037649441,0.77330984
1258.6,0.38711305,0.035236523,0.75859242
1258.7,0.35440243,0.034041622,0.7562707
1258.79,0.30579223,0.032266402,0.75395141
1258.89,0.2274338,0.028991653,0.76758069
1258.99,0.17247754,0.026197583,0.81487305
1259.08,0.093899583,0.021712619,0.86223587
1259.18,0.074474677,0.020563385,0.90864522
1259.28,0.054702509,0.01852523,0.90075441
1259.38,0.045994091,0.01849878,0.89288184
1259.47,0.041793298,0.017880497,0.8849975
1259.57,0.048020283,0.018585755,0.88520017
1259.67,0.047793817,0.018394687,0.89063406
1259.76,0.047731383,0.018024264,0.89606918
1259.86,0.052933494,0.01878685,0.90185913
1259.96,0.086957614,0.021057615,0.90899278
1260.05,0.11782542,0.023280306,0.91612763
1260.15,0.1325715,0.023532897,0.92325526
1260.25,0.2227779,0.028756066,0.92108532
1260.34,0.30318911,0.03222948,0.91779255
1260.44,0.31733593,0.032733599,0.9144947
1260.54,0.46699222,0.03797671,0.91337402
1260.63,0.53618969,0.040094033,0.91456982
1260.73,0.66967532,0.04381545,0.91576455
1260.83,0.771533,0.046531164,0.91738487
1260.92,0.8548307,0.048590383,0.92410266
1261.02,0.95407907,0.050905842,0.93083038
1261.12,0.94191419,0.05070375,0.93755095
1261.21,0.89591975,0.049983937,0.93903497
1261.31,0.87894405,0.050100392,0.93893408
1261.41,0.9158067,0.051206613,0.93883311
1261.5,0.82953476,0.049145813,0.93236759
1261.6,0.86414459,0.049486104,0.91459335
1261.7,0.87418045,0.049264882,0.89685995
1261.8,0.97683129,0.051544639,0.87909979
1261.89,0.95152307,0.050977189,0.89568165
1261.99,0.90223856,0.049880449,0.91413822
1262.09,0.8597132,0.048870374,0.93248285
1262.18,0.85846583,0.048863018,0.93912561
1262.28,0.90711593,0.050036471,0.93931857
1262.38,0.84731322,0.048601597,0.93951156
1262.47,0.92984457,0.05059742,0.93989847
1262.57,0.93125766,0.050623912,0.9409101
1262.67,1.0117164,0.052436929,0.94192176
1262.76,0.96123093,0.051283923,0.94293379
1262.86,1.0552176,0.053431502,0.94076047
1262.96,0.88294933,0.049556327,0.937926
1263.05,0.8975885,0.049874222,0.93508687
1263.15,0.94235855,0.050924002,0.93381049
1263.25,0.96958492,0.051553786,0.93467954
1263.34,0.93271929,0.050761973,0.93554976
1263.44,0.91603797,0.050394548,0.93620418
1263.54,0.83320224,0.048513882,0.93515142
1263.63,0.84057376,0.050874888,0.93410047
1263.73,0.72198572,0.050030963,0.93304964
1263.83,0.76996715,0.050471207,0.93329531
1263.93,0.68585124,0.045780568,0.93407987
1264.02,0.71445001,0.045461829,0.93486581
1264.12,0.70366919,0.045190475,0.93316207
1264.22,0.64723072,0.043825604,0.92551302
1264.31,0.7597353,0.047059305,0.91785278
1264.41,1.419917,0.061573686,0.91019028
1264.51,3.5721173,0.094164949,0.90851582
1264.6,6.6724563,0.12918464,0.90759682
1264.7,9.6777357,0.15408833,0.90667867
1264.8,12.365278,0.17529878,0.90539921
1264.89,16.294274,0.19817675,0.90386194
1264.99,17.592401,0.19872964,0.90232034
1265.09,18.312405,0.20216885,0.89734542
1265.18,18.251785,0.20188026,0.87625388
1265.28,17.803865,0.19949501,0.85513098
1265.38,15.902964,0.19814237,0.83400309
1265.47,11.93351,0.23694705,0.8353828
1265.56,8.5265031,0.20263112,0.84311419
1265.66,5.6604633,0.16774625,0.85145765
1265.76,3.4174007,0.1379285,0.85961825
1265.85,1.4388985,0.10118201,0.86734317
1265.95,0.99879121,0.087336748,0.87506031
1266.05,0.95368089,0.085329879,0.88279865
1266.14,0.90742697,0.079954818,0.87828677
1266.24,1.0037202,0.07877876,0.87194638
1266.34,0.8026736,0.07205042,0.86560474
1266.43,0.8982279,0.075249348,0.85494814
1266.53,0.68769913,0.067898126,0.84096734
1266.63,0.70323128,0.068586118,0.82700105
1266.72,0.66805562,0.067355752,0.81834808
1266.82,0.44242967,0.058242505,0.83872812
1266.92,0.56815028,0.064124105,0.85913868
1267.02,1.8931409,0.10359562,0.87957962
1267.11,4.0909563,0.14522917,0.88823084
1267.21,6.5480838,0.17992245,0.89284933
1267.31,11.644815,0.23495201,0.8974922
1267.4,14.275104,0.25879892,0.90096617
1267.5,17.126326,0.28222026,0.9021574
1267.6,19.784717,0.30227447,0.9033505
1267.69,19.977927,0.30378209,0.90454234
1267.79,19.645937,0.30146481,0.89778444
1267.89,19.142698,0.2978061,0.89038575
1267.98,17.54247,0.28575716,0.88297609
1268.08,14.765795,0.26349069,0.88711862
1268.18,10.413793,0.22398195,0.90215871
1268.27,8.8715997,0.20806205,0.91716447
1268.37,8.8317487,0.2075889,0.92682444
1268.47,10.756133,0.22728832,0.91653548
1268.56,11.960686,0.23886974,0.90623123
1268.66,14.303695,0.25973201,0.89592451
1268.76,16.88623,0.2808383,0.86843902
1268.85,17.287636,0.28403863,0.83663886
1268.95,15.588039,0.27060117,0.80487129
1269.05,14.251512,0.25943894,0.79972093
1269.14,12.582933,0.2446831,0.83610401
1269.24,10.051919,0.2202728,0.87244959
1269.34,6.4374105,0.17932217,0.90884949
1269.43,3.915832,0.14323946,0.90340994
1269.53,2.484209,0.11696567,0.89720917
1269.63,1.4590753,0.093142456,0.89100687
1269.73,0.98857331,0.079401918,0.87642608
1269.82,1,0.079573879,0.85552739
1269.92,0.92391816,0.077028711,0.83464991
1270.02,0.89176694,0.075866248,0.82071978
1270.11,1.0947824,0.082349718,0.84221769
1270.21,0.92731672,0.077095759,0.86374752
1270.31,1.0331744,0.080410737,0.88525518
1270.4,1.127153,0.083296868,0.8675335
1270.5,0.96858856,0.078378976,0.83691594
1270.6,1.0032113,0.080883424,0.80625298
1270.69,1.0661812,0.084071685,0.79857446
1270.79,1.0246092,0.084077748,0.8346187
1270.89,0.92371218,0.081049779,0.87067127
1270.98,1.0163725,0.082059574,0.90668665
1271.08,0.97476508,0.079041889,0.91400093
1271.18,0.99418124,0.079282068,0.9192926
1271.27,0.91319568,0.076719967,0.92458538
1271.37,1.1665309,0.084619789,0.92812791
1271.47,0.90122554,0.076342703,0.93006785
1271.56,0.9292426,0.077390884,0.93200546
1271.66,0.96318474,0.078428191,0.93344906
1271.76,0.90758731,0.07659791,0.9311245
1271.85,1.0231991,0.080307647,0.92880214
1271.95,0.94886634,0.07793786,0.92647653
1272.05,0.9016282,0.076418813,0.92794479
1272.14,0.94369993,0.077839894,0.93030669
1272.24,1.1272145,0.083526649,0.93267516
1272.34,0.89987858,0.076332847,0.92489929
1272.44,0.95007871,0.078071537,0.8932023
1272.53,1.0940716,0.082646131,0.86145783
1272.63,0.94174686,0.077830485,0.82970615
1272.73,1.0615455,0.081641802,0.8534784
1272.82,1.1679379,0.084865031,0.87775099
1272.92,1.0410952,0.08131732,0.9020596
1273.02,1.2271542,0.093363694,0.90776399
1273.11,0.91618018,0.082084013,0.89999621
1273.21,0.81120628,0.059212197,0.89220712
1273.31,0.92363983,0.058347676,0.87902317
1273.4,0.92319279,0.056170447,0.83962861
1273.5,0.94799221,0.056689634,0.80022496
1273.6,0.99832267,0.058055599,0.76086209
1273.69,0.8183773,0.053487703,0.78902873
1273.79,0.97977811,0.057659837,0.83843512
1273.89,0.88241633,0.055618826,0.88785307
1273.98,1.0137665,0.060888602,0.92019287
1274.08,0.92490323,0.058843244,0.92105351
1274.18,0.94089662,0.059873774,0.92191306
1274.27,1.0213438,0.060861355,0.92277413
1274.37,0.91508688,0.056144843,0.92718939
1274.47,0.98554518,0.057774284,0.93181493
1274.56,0.94245655,0.056707001,0.93644708
1274.66,1.0197735,0.058562324,0.93890381
1274.76,0.88344447,0.062900733,0.93945825
1274.85,0.77822209,0.087007589,0.93997687
1274.94,0.81443249,0.088543426,0.94054213
1275.04,0.73935338,0.085287447,0.94187741
1275.14,0.91245336,0.092457124,0.94321264
1275.23,0.75086144,0.085697284,0.94454511
1275.33,0.85514423,0.090204629,0.94462958
1275.43,0.86159959,0.090338488,0.94356499
1275.52,0.93079774,0.093137446,0.94249784
1275.62,0.81468812,0.08857225,0.93965928
1275.72,0.81565227,0.088613928,0.92317054
1275.81,0.96828903,0.094461781,0.90667752
1275.91,0.95512351,0.093912282,0.89020213
1276.01,0.92035631,0.092737225,0.89610213
1276.1,0.99397662,0.095598916,0.91136242
1276.2,0.95163722,0.094141935,0.92670287
1276.3,0.95672224,0.094401498,0.93661213
1276.4,0.85479678,0.090449735,0.93380082
1276.49,0.85396335,0.090563056,0.9309958
1276.59,0.97060843,0.095049119,0.92819053
1276.69,0.83662007,0.089825189,0.90861896
1276.78,0.95820048,0.094611461,0.88689144
1276.88,0.82448336,0.089438733,0.86515944
1276.98,0.82881505,0.089717695,0.86562142
1277.07,0.76605439,0.087111946,0.890093
1277.17,0.90760981,0.092714654,0.9145082
1277.27,0.88499808,0.091808108,0.93661045
1277.36,1.0035632,0.09617348,0.92839213
1277.46,0.85838959,0.090709887,0.92015105
1277.56,0.87508829,0.091286481,0.91189775
1277.65,0.89133732,0.092100937,0.9140727
1277.75,0.96695418,0.095002229,0.92147325
1277.85,0.96199693,0.094789002,0.92886581
1277.94,0.95203863,0.094331972,0.93409724
1278.04,0.91302299,0.092599534,0.93297265
1278.14,0.99367392,0.095881341,0.93184677
1278.24,1.0223048,0.096954391,0.93072031
1278.33,0.92890763,0.093500489,0.93066308
1278.43,0.90054568,0.092350888,0.93079577
1278.53,1.0516902,0.098088879,0.93092858
1278.62,0.97639657,0.095290236,0.90519904
1278.72,0.94705667,0.094207247,0.8463141
1278.82,0.84230373,0.090156872,0.78749013
1278.91,0.84206359,0.090116311,0.72857841
1279.01,0.82986642,0.089637437,0.77921207
1279.11,0.80136759,0.088533194,0.83833687
1279.2,0.9120982,0.092847584,0.89747534
1279.3,0.86119712,0.090838848,0.92432047
1279.4,0.82021363,0.089188178,0.92128545
1279.49,0.77341725,0.087332746,0.91824554
1279.59,0.81616261,0.088941812,0.91519206
1279.69,0.92243538,0.093148979,0.91203503
1279.78,0.79567001,0.087898547,0.90888101
1279.88,0.70830352,0.084305312,0.90573432
1279.98,0.76654987,0.086807988,0.91017738
1280.07,0.85814742,0.090642782,0.91787043
1280.17,0.74028805,0.085861132,0.92557482
1280.27,0.86641679,0.091100087,0.93126754
1280.37,1.1342656,0.10100024,0.93222744
1280.46,0.94958504,0.094328255,0.93318601
1280.56,0.85449649,0.090624913,0.93414586
1280.66,0.81897007,0.089230109,0.93648254
1280.75,0.80510556,0.089445862,0.9390019
1280.85,0.88771326,0.098968073,0.94151543
1280.95,1.1022373,0.11120522,0.93877336
1281.04,1.0102128,0.10685008,0.92729764
1281.14,0.95692361,0.10748147,0.91583372
1281.24,1.1396794,0.10805263,0.90433865
1281.33,0.92678657,0.09359223,0.88944045
1281.43,1.0604888,0.098614437,0.87442358
1281.53,0.84666553,0.09048994,0.85938424
1281.62,0.81079852,0.08893387,0.86274606
1281.72,0.92716436,0.093672763,0.88049984
1281.82,0.8947631,0.09234501,0.89828005
1281.91,0.92924984,0.093693175,0.91275964
1282.01,0.85837171,0.082307259,0.90852364
1282.11,0.86934646,0.057081107,0.90428128
1282.21,0.88925168,0.057493593,0.90003796
1282.3,0.96057921,0.0593642,0.90572391
1282.4,0.94645232,0.058957119,0.91481483
1282.5,1.0043398,0.06040346,0.92391916
1282.59,1.0600034,0.061845016,0.93063316
1282.69,1.0003879,0.060355293,0.92936347
1282.79,0.94654344,0.058971751,0.92809521
1282.88,0.94293776,0.058894333,0.92682807
1282.98,0.98516233,0.059941039,0.92431277
1283.08,1.0259997,0.060926185,0.92153255
1283.17,1.0528089,0.061612923,0.91874798
1283.27,1.0017423,0.060395072,0.90727186
1283.37,0.87476005,0.057072675,0.88344056
1283.46,0.95436965,0.059166125,0.8596036
1283.56,0.9211648,0.058296757,0.83598881
1283.66,0.95733028,0.059255536,0.84348237
1283.75,0.84668625,0.056259068,0.85097762
1283.85,0.84813799,0.056362098,0.85847451
1283.95,0.88020593,0.05714074,0.84476798
1284.04,0.86797967,0.056887695,0.80922858
1284.14,0.83806163,0.056030152,0.7736811
1284.24,0.79328664,0.054826425,0.74528571
1284.34,0.87255782,0.056959992,0.79083319
1284.43,0.8802659,0.05713317,0.83644859
1284.53,0.97322968,0.059685963,0.88201649
1284.63,0.92949404,0.058511075,0.90286881
1284.72,0.96216713,0.059369385,0.91182481
1284.82,0.91333855,0.058072981,0.92080513
1284.92,0.91197682,0.058000921,0.92691331
1285.01,1.0271039,0.061016499,0.91888061
1285.11,1.1086415,0.062946777,0.91083581
1285.21,0.95023738,0.059084947,0.90277926
1285.3,0.89095962,0.057610267,0.90306839
1285.4,0.89999086,0.057799119,0.90599109
1285.5,0.98969622,0.060035697,0.90892895
1285.59,0.91827655,0.058334924,0.90638862
1285.69,0.96797863,0.059628057,0.89371031
1285.79,0.910968,0.058091503,0.88104466
1285.88,0.8613151,0.056772305,0.86834456
1285.98,0.88071764,0.057265726,0.87318382
1286.08,0.80567916,0.055218031,0.88138576
1286.18,0.80888303,0.055231323,0.88959974
1286.27,0.72600488,0.052885493,0.89210843
1286.37,0.85864758,0.05658371,0.88712903
1286.47,0.7798875,0.054396574,0.88215483
1286.56,0.66262413,0.050900232,0.877548
1286.66,0.80626205,0.05520528,0.89039479
1286.76,0.86659069,0.056852039,0.90321203
1286.85,0.92681568,0.058514114,0.91603209
1286.95,0.84940568,0.056273906,0.92245979
1287.05,0.92537541,0.058460962,0.92279189
1287.14,0.92199729,0.058323825,0.9231245
1287.24,0.78845032,0.054826573,0.91985726
1287.34,0.75502814,0.053773238,0.88532615
1287.43,0.93771304,0.058758088,0.85083062
1287.53,0.91744809,0.058290983,0.81632747
1287.63,0.94468564,0.058978847,0.82355828
1287.72,0.93745752,0.058767762,0.84917229
1287.82,0.8169609,0.05550428,0.87482422
1287.92,0.93222958,0.058672493,0.8921662
1288.01,0.90569315,0.058009474,0.87246547
1288.11,0.81964441,0.055628829,0.85278478
1288.21,0.95018237,0.059032641,0.83309986
1288.31,0.91061324,0.058107815,0.84898486
1288.4,0.93147103,0.058560543,0.87517074
1288.5,0.88214919,0.057319123,0.90136267
1288.6,0.96825822,0.059652991,0.91597343
1288.69,0.94302908,0.058879301,0.91048108
1288.79,0.95687982,0.059325443,0.90498728
1288.89,1.0029271,0.061637743,0.89950632
1288.98,1.0115838,0.063018816,0.87821739
1289.08,0.94074045,0.061373277,0.85427387
1289.18,1.0060485,0.06337717,0.83026407
1289.27,0.98861992,0.062029969,0.82804299
1289.37,0.91790311,0.058344879,0.85267411
1289.47,0.88534745,0.057444405,0.87731067
1289.56,0.99536684,0.06031748,0.90192138
1289.66,0.97117973,0.059721652,0.90428315
1289.76,0.88259148,0.059107003,0.90511368
1289.85,1.0592654,0.065913552,0.90594619
1289.95,0.94274485,0.062253334,0.90724291
1290.05,0.93814633,0.063367137,0.90895561
1290.14,0.87356944,0.060049333,0.91066896
1290.24,0.92186563,0.058578893,0.912065
1290.34,0.97278753,0.059753195,0.9111187
1290.44,0.95947554,0.059439522,0.9101734
1290.53,0.85202818,0.056651715,0.90922647
1290.63,0.92424176,0.058578799,0.90030759
1290.73,0.92223073,0.058484371,0.88625058
1290.82,0.75333159,0.053840551,0.87222641
1290.92,0.86721348,0.057006633,0.85345781
1291.02,0.86607833,0.05701609,0.81570001
1291.11,0.82877084,0.055970803,0.77793409
1291.21,0.80546889,0.055366594,0.74006415
1291.31,0.7924474,0.054978978,0.73202554
1291.4,0.89312848,0.057711681,0.73736323
1291.5,0.77920901,0.052428956,0.74269566
1291.6,0.77011677,0.042423524,0.75899702
1291.69,0.8296582,0.043795356,0.80344239
1291.79,0.81213921,0.043416879,0.84806608
1291.89,0.8506933,0.044278767,0.89264343
1291.98,0.95657305,0.046536606,0.897031
1292.08,0.86480766,0.044529866,0.88937518
1292.18,0.93917892,0.046114751,0.88172709
1292.27,0.92591283,0.045838687,0.88144681
1292.37,0.87163991,0.044626566,0.89433724
1292.47,0.88493345,0.044923635,0.90723028
1292.57,0.8697163,0.044624518,0.92011027
1292.66,0.92399467,0.04580109,0.92065362
1292.76,1.0064959,0.047495176,0.91901836
1292.86,0.88216426,0.044901293,0.91738258
1292.95,0.90318938,0.045307666,0.90227298
1293.05,0.85657457,0.04437397,0.8698834
1293.15,0.8688697,0.044609584,0.83752754
1293.24,0.74965655,0.041969106,0.8051238
1293.34,0.87952121,0.044866879,0.82599512
1293.44,0.83421321,0.043761747,0.85085221
1293.53,0.83124762,0.043771335,0.87574585
1293.63,0.88891519,0.045051311,0.88306225
1293.73,0.88043513,0.044851316,0.87415681
1293.82,0.83753136,0.043874875,0.86528268
1293.92,0.87710823,0.044763969,0.85656837
1294.02,0.76930483,0.042298285,0.86704185
1294.11,0.75728813,0.042076232,0.87751803
1294.21,0.74002253,0.041618557,0.88798282
1294.31,0.69055282,0.040408469,0.84787647
1294.41,0.72687454,0.041331386,0.77413013
1294.5,0.67781447,0.040152668,0.70046031
1294.6,0.70491924,0.040842877,0.64025731
1294.7,0.70614753,0.040846404,0.71395381
1294.79,0.71455689,0.041042169,0.78775961
1294.89,0.77028034,0.042356551,0.8614886
1294.99,0.8186997,0.043537312,0.88487047
1295.08,0.79079759,0.042863923,0.88447738
1295.18,0.7992047,0.043074205,0.8840858
1295.28,0.77811831,0.042523406,0.8843215
1295.37,0.70412803,0.040719797,0.88759201
1295.47,0.62969305,0.038892424,0.89086709
1295.57,0.49182294,0.035066942,0.89414319
1295.66,0.33630327,0.030130698,0.88190115
1295.76,0.19903272,0.024980636,0.86475657
1295.86,0.16856255,0.023481364,0.84765135
1295.95,0.15052001,0.022756189,0.82286928
1296.05,0.096358785,0.019407124,0.77517631
1296.15,0.064143123,0.016955773,0.72753279
1296.24,0.074778052,0.018109262,0.67981844
1296.34,0.096577338,0.019510035,0.68132953
1296.44,0.13887443,0.021778376,0.70034036
1296.54,0.26857259,0.027791091,0.71933145
1296.63,0.34336115,0.030613694,0.74702421
1296.73,0.53749262,0.036445936,0.79219526
1296.83,0.55177853,0.036863817,0.83743334
1296.92,0.62367071,0.038910533,0.88273847
1297.02,0.62502227,0.039488272,0.89436731
1297.12,0.71547521,0.042063151,0.89860994
1297.21,0.73195261,0.042413223,0.90283785
1297.31,0.708212,0.042138078,0.90221382
1297.41,0.68481721,0.041319037,0.89065845
1297.5,0.6192546,0.038873858,0.87910071
1297.6,0.58713963,0.037829131,0.86751102
1297.7,0.6451553,0.039339294,0.87210917
1297.79,0.85117834,0.04463988,0.87848869
1297.89,0.79114732,0.044179122,0.88486143
1297.99,0.84338299,0.045312076,0.89105396
1298.08,0.81844363,0.044734961,0.89698197
1298.18,0.74465316,0.043173116,0.9029113
1298.28,0.70412431,0.040850916,0.90884214
1298.38,0.69152823,0.040502553,0.88502471
1298.47,0.66903292,0.0400309,0.86061307
1298.57,0.59618502,0.038077174,0.83619595
1298.67,0.59891895,0.038099157,0.7942961
1298.76,0.59655098,0.03804716,0.73243877
1298.86,0.5465763,0.036781978,0.67048962
1298.96,0.53126087,0.036265053,0.60852703
1299.05,0.56304216,0.037237735,0.67358968
1299.15,0.60898958,0.038558633,0.74426897
1299.25,0.63615493,0.04003111,0.81478557
1299.34,0.65963992,0.041284534,0.85031732
1299.44,0.61635665,0.03999327,0.85699073
1299.54,0.66992186,0.041722488,0.8636737
1299.63,0.69484774,0.041398403,0.87022368
1299.73,0.76332772,0.042205339,0.87333929
1299.83,0.75839633,0.042125979,0.87646001
1299.92,0.83931053,0.043900591,0.87957339
1300.02,0.74247816,0.041737584,0.87136063
1300.12,0.73994493,0.041600647,0.85290563
1300.21,0.67238114,0.04007654,0.83449293
1300.31,0.660136,0.039664843,0.81930342
1300.41,0.6963577,0.040605232,0.82867651
1300.51,0.59953571,0.03825021,0.83805204
1300.6,0.51714473,0.036017766,0.8474175
1300.7,0.5160592,0.035946463,0.84887031
1300.8,0.37561751,0.031559458,0.84515912
1300.89,0.37829322,0.031716234,0.84143289
1300.99,0.25324124,0.027183556,0.83879206
1301.09,0.21660158,0.025802353,0.84636615
