WAVE,FLUX,ERR,CONT,Z,Transition,SplineRanges
1352.4239,0.848591,0.085787641,0.89294272,,,
1352.5221,0.899815,0.087435772,0.88333567,,,
1352.6203,0.900547,0.087242349,0.88513473,,,
1352.7185,0.769809,0.083163637,0.89147128,,,
1352.8167,0.886979,0.087250065,0.89780856,,,
1352.9149,0.900338,0.087691988,0.90358967,,,
1353.0132,0.943567,0.089130252,0.90626271,,,
1353.1114,0.905851,0.087877469,0.90893605,,,
1353.2096,1.11251,0.095663227,0.9116097,,,
1353.3078,1.00531,0.0953452,0.91140581,,,
1353.406,0.961593,0.094292653,0.90918884,,,
1353.5042,0.897774,0.092027767,0.9069716,,,
1353.6024,0.819498,0.088338956,0.90486726,,,
1353.7006,0.812325,0.084977226,0.9071931,,,
1353.7988,0.932183,0.088812123,0.9095192,,,
1353.8971,0.888192,0.087393922,0.91184555,,,
1353.9953,0.972829,0.090078955,0.90996602,,,
1354.0935,1.02954,0.091972684,0.90317598,,,
1354.1917,0.945399,0.089510894,0.89638514,,,
1354.2899,0.976311,0.090447703,0.88959351,,,
1354.3881,0.968827,0.090283028,0.89408067,,,
1354.4863,0.817562,0.085240532,0.89986867,,,
1354.5845,0.96332,0.090180559,0.90565732,,,
1354.6827,0.909162,0.088371261,0.9094033,,,
1354.781,1.0145,0.091780045,0.90905906,,,
1354.8792,0.926924,0.08881505,0.90871476,,,
1354.9774,0.905285,0.088307059,0.90837042,,,
1355.0756,0.95892,0.090010736,0.89705629,,,
1355.1738,0.832106,0.085966334,0.88245688,,,
1355.272,0.889985,0.087764908,0.86785577,,,
1355.3702,0.72162,0.081740666,0.85875425,,,
1355.4684,1.0073,0.09162981,0.87084333,,,
1355.5666,0.876691,0.08746867,0.88293381,,,
1355.6648,0.915472,0.088671544,0.89502567,,,
1355.7631,0.899584,0.088396282,0.87705075,,,
1355.8613,0.900318,0.088241426,0.84234896,,,
1355.9595,0.868255,0.087396186,0.80764315,,,
1356.0577,0.908468,0.088911987,0.77293333,,,
1356.1559,0.794552,0.085023508,0.80543918,,,
1356.2541,0.904279,0.088695798,0.83960775,,,
1356.3523,0.891901,0.088034408,0.87378025,,,
1356.4505,0.892109,0.088360483,0.89429808,,,
1356.5487,0.908711,0.088895752,0.89535625,,,
1356.647,0.909683,0.088987122,0.89641452,,,
1356.7452,0.954042,0.090419501,0.89747291,,,
1356.8434,0.975593,0.09112809,0.86850775,,,
1356.9416,0.923514,0.08924951,0.8341945,,,
1357.0398,0.758556,0.083836432,0.7998773,,,
1357.138,0.789119,0.084935591,0.78482147,,,
1357.2362,0.831325,0.086444105,0.81800918,,,
1357.3344,0.8739,0.087880274,0.85120071,,,
1357.4326,0.971527,0.091086993,0.88439605,,,
1357.5309,0.900455,0.088779231,0.88428628,,,
1357.6291,1.00378,0.092180595,0.87134193,,,
1357.7273,0.878891,0.088053582,0.85839609,,,
1357.8255,0.90097,0.0888815,0.84972311,,,
1357.9237,0.781228,0.085697097,0.86398194,,,
1358.0219,0.98121,0.094515651,0.87824239,,,
1358.1201,0.953358,0.093347761,0.89250448,,,
1358.2183,0.836126,0.089977545,0.89458102,,,
1358.3165,0.905784,0.09110784,0.88405737,,,
1358.4148,0.916569,0.089533368,0.8735325,,,
1358.513,0.905505,0.08921366,0.86300641,,,
1358.6112,0.929196,0.090044833,0.86915384,,,
1358.7094,0.909351,0.089214608,0.87659255,,,
1358.8076,0.987325,0.091929485,0.88403209,,,
1358.9058,0.947927,0.090759223,0.88011275,,,
1359.004,0.801768,0.085577812,0.85639949,,,
1359.1022,0.974217,0.091582228,0.83268349,,,
1359.2004,0.901972,0.089008028,0.80896476,,,
1359.2987,0.954517,0.090896977,0.82472608,,,
1359.3969,0.788599,0.085513351,0.8502901,,,
1359.4951,0.881411,0.088586126,0.87585704,,,
1359.5933,0.803955,0.086088237,0.89451438,,,
1359.6915,0.862199,0.088186423,0.89099567,,,
1359.7897,0.942608,0.090723896,0.88747654,,,
1359.8879,0.946346,0.090880454,0.88395701,,,
1359.9861,0.919925,0.089997086,0.88497049,,,
1360.0843,0.96066,0.091556437,0.88939095,,,
1360.1825,0.945751,0.0910726,0.89381191,,,
1360.2808,0.968349,0.091914785,0.89817282,,,
1360.379,1.03902,0.094098247,0.89445879,,,
1360.4772,0.845256,0.087908346,0.89074433,,,
1360.5754,0.880631,0.089003587,0.88702943,,,
1360.6736,0.898392,0.089651139,0.88592435,,,
1360.7718,0.743412,0.084289648,0.88808895,,,
1360.87,0.915124,0.090421242,0.89025379,,,
1360.9682,0.914878,0.090251423,0.89241886,,,
1361.0664,0.919416,0.090320635,0.88568587,,,
1361.1647,0.82338,0.087262039,0.87774342,,,
1361.2629,0.879271,0.08905963,0.86980006,,,
1361.3611,0.755653,0.084859828,0.86066027,,,
1361.4593,0.830973,0.089863089,0.8471538,,,
1361.5575,0.796443,0.090113497,0.83364577,,,
1361.6557,0.798902,0.089896846,0.82013619,,,
1361.7539,0.73009,0.087650059,0.82648341,,,
1361.8521,0.774345,0.088043207,0.84345591,,,
1361.9503,0.75033,0.084762464,0.86043033,,,
1362.0486,0.777928,0.085713935,0.87606941,,,
1362.1468,0.81432,0.087019406,0.87762548,,,
1362.245,0.859554,0.088553056,0.87918171,,,
1362.3432,0.804739,0.086892895,0.88073811,,,
1362.4414,0.83166,0.087987374,0.88201192,,,
1362.5396,0.84027,0.088126885,0.88289741,,,
1362.6378,0.86675,0.089092251,0.88378298,,,
1362.736,0.901108,0.090210098,0.88466865,,,
1362.8342,0.909445,0.090557318,0.86753046,,,
1362.9325,0.866545,0.089081498,0.84740154,,,
1363.0307,0.825633,0.087599939,0.82727031,,,
1363.1289,0.689628,0.082669061,0.80962632,,,
1363.2271,0.691899,0.082625996,0.79795152,,,
1363.3253,0.834779,0.1058889,0.78627537,,,
1363.4235,0.957527,0.11740789,0.77459787,,,
1363.5217,0.712928,0.10684624,0.78520426,,,
1363.6199,0.896748,0.090192217,0.8089668,,,
1363.7181,0.864582,0.089082964,0.83273204,,,
1363.8164,0.799119,0.087045426,0.85567957,,,
1363.9146,0.887805,0.090092606,0.86664461,,,
1364.0128,0.813744,0.087405375,0.87761088,,,
1364.111,0.905603,0.090797029,0.88857841,,,
1364.2092,0.820946,0.087699384,0.89285302,,,
1364.3074,1.04158,0.095060081,0.89044852,,,
1364.4056,0.825555,0.088054705,0.88804374,,,
1364.5038,0.939665,0.091856092,0.88563868,,,
1364.602,0.926308,0.091267711,0.87258421,,,
1364.7002,0.882349,0.089925237,0.85742574,,,
1364.7985,0.982877,0.093228372,0.84226552,,,
1364.8967,0.91085,0.091076534,0.83087849,,,
1364.9949,0.871751,0.089648602,0.82961397,,,
1365.0931,0.837284,0.088357455,0.82834931,,,
1365.1913,0.943668,0.092100153,0.82708448,,,
1365.2895,0.79756,0.08722991,0.82153895,,,
1365.3877,0.960561,0.092554232,0.81422812,,,
1365.4859,0.837601,0.088575826,0.80691644,,,
1365.5841,0.860319,0.089334594,0.80055484,,,
1365.6824,0.883267,0.090255982,0.81552942,,,
1365.7806,0.912967,0.09111328,0.8305057,,,
1365.8788,0.801045,0.087317551,0.84548366,,,
1365.977,0.894971,0.090495314,0.85476755,,,
1366.0752,0.85447,0.089688734,0.85782986,,,
1366.1734,0.881771,0.092623076,0.86089252,,,
1366.2716,0.891468,0.093239437,0.86395552,,,
1366.3698,1.03023,0.09839362,0.86569617,,,
1366.468,0.854082,0.091853641,0.86713171,,,
1366.5663,0.727536,0.085464378,0.86856741,,,
1366.6645,0.907426,0.091115982,0.86560301,,,
1366.7627,0.715303,0.087553101,0.84936372,,,
1366.8609,0.784668,0.13658003,0.83312257,,,
1366.9591,0.927689,0.14817043,0.81687957,,,
1367.0573,0.914074,0.13638721,0.82052823,,,
1367.1555,0.992226,0.0939179,0.83330666,,,
1367.2537,1.00019,0.094272107,0.84608653,,,
1367.3519,0.764718,0.086266168,0.8586573,,,
1367.4502,0.79653,0.087424864,0.86092412,,,
1367.5484,0.804853,0.087658809,0.86319118,,,
1367.6466,0.987769,0.093933299,0.8654585,,,
1367.7448,0.831799,0.088847178,0.86561472,,,
1367.843,1.01983,0.094960975,0.86325719,,,
1367.9412,0.868268,0.090007088,0.86089939,,,
1368.0394,1.00123,0.094458814,0.8585413,,,
1368.1376,0.859522,0.089614082,0.8561252,,,
1368.2358,0.878119,0.090496618,0.85369346,,,
1368.3341,0.894739,0.091043065,0.85126143,,,
1368.4323,0.88997,0.090888817,0.84996896,,,
1368.5305,0.95645,0.092859993,0.85257311,,,
1368.6287,0.893969,0.091036855,0.85517755,,,
1368.7269,0.795065,0.087634602,0.85778227,,,
1368.8251,0.924578,0.091698281,0.85804506,,,
1368.9233,0.8679,0.10637237,0.85647408,,,
1369.0215,0.861744,0.11435776,0.8549029,,,
1369.1197,0.863233,0.11481207,0.85333154,,,
1369.2179,0.921007,0.11717528,0.84271813,,,
1369.3162,1.00016,0.12076777,0.83207971,,,
1369.4144,0.872464,0.11538582,0.82144008,,,
1369.5126,0.948821,0.098515528,0.81866765,,,
1369.6108,0.866737,0.091621083,0.83173154,,,
1369.709,0.835935,0.093105376,0.8447969,,,
1369.8072,0.841661,0.093197625,0.85786373,,,
1369.9054,0.886492,0.095559015,0.86156948,,,
1370.0036,0.903542,0.094525648,0.86245403,,,
1370.1018,0.844572,0.089963498,0.86333867,,,
1370.2001,0.913558,0.092023044,0.86435888,,,
1370.2983,0.905764,0.091614052,0.86655915,,,
1370.3965,0.966039,0.093895673,0.86875966,,,
1370.4947,0.841396,0.089540642,0.87096041,,,
1370.5929,0.970277,0.093822472,0.86826162,,,
1370.6911,0.993246,0.094823732,0.86135875,,,
1370.7893,0.993172,0.094751865,0.8544551,,,
1370.8875,0.895475,0.091545721,0.84755066,,,
1370.9857,0.812299,0.088742244,0.84004011,,,
1371.084,0.951215,0.093372992,0.8324405,,,
1371.1822,0.920887,0.092369104,0.82484001,,,
1371.2804,0.92196,0.09263762,0.82064831,,,
1371.3786,0.975936,0.094267238,0.82407083,,,
1371.4768,0.723197,0.085536391,0.82749372,,,
1371.575,0.884209,0.091175183,0.83091699,,,
1371.6732,0.957056,0.093798619,0.83417128,,,
1371.7714,0.840356,0.089810082,0.83733224,,,
1371.8696,0.776397,0.087684224,0.84049355,,,
1371.9679,0.879782,0.091114792,0.84441912,,,
1372.0661,0.872763,0.091014357,0.8570889,,,
1372.1643,0.860835,0.090622706,0.86976009,,,
1372.2625,0.905695,0.092212415,0.88243271,,,
1372.3607,1.0699,0.10120823,0.8871898,,,
1372.4589,0.657007,0.1245501,0.88078297,,,
1372.5571,0.707679,0.13665125,0.87437541,,,
1372.6553,0.803842,0.14330401,0.86796711,,,
1372.7535,0.721232,0.13844369,0.85716268,,,
1372.8517,0.817778,0.14432519,0.8455823,,,
1372.95,0.705632,0.13374546,0.8340006,,,
1373.0482,0.801699,0.088848029,0.82614056,,,
1373.1464,0.684278,0.084409722,0.83471127,,,
1373.2446,0.697107,0.085082667,0.84328294,,,
1373.3428,0.826013,0.089921185,0.85185555,,,
1373.441,0.661415,0.083658817,0.8478015,,,
1373.5392,0.831294,0.090084752,0.8320571,,,
1373.6374,0.910744,0.092982539,0.81631092,,,
1373.7356,0.641075,0.082926013,0.80056296,,,
1373.8339,0.71865,0.085936826,0.78824424,,,
1373.9321,0.778625,0.088067684,0.77608286,,,
1374.0303,0.788452,0.088580008,0.7639201,,,
1374.1285,0.903537,0.092691625,0.76378185,,,
1374.2267,0.872699,0.091763082,0.7930379,,,
1374.3249,0.831235,0.092439054,0.82229722,,,
1374.4231,0.890683,0.095530494,0.85155983,,,
1374.5213,0.795803,0.091649336,0.85069977,,,
1374.6195,0.83412,0.093506125,0.83851696,,,
1374.7178,1.06214,0.10052789,0.82633278,,,
1374.816,0.943791,0.094618461,0.81594249,,,
1374.9142,0.846341,0.091028534,0.83359807,,,
1375.0124,0.830332,0.090542827,0.85125562,,,
1375.1106,0.808068,0.089615875,0.86891515,,,
1375.2088,0.900096,0.092648052,0.87440897,,,
1375.307,0.826535,0.090279566,0.8612446,,,
1375.4052,0.864457,0.091859448,0.84807873,,,
1375.5034,0.805577,0.089461172,0.83491139,,,
1375.6017,0.633597,0.083079565,0.84180513,,,
1375.6999,0.845688,0.090928793,0.85277371,,,
1375.7981,0.920899,0.093677388,0.86374351,,,
1375.8963,1.03116,0.09739895,0.8718934,,,
1375.9945,0.854978,0.091381086,0.86584755,,,
1376.0927,0.999318,0.09645927,0.85980101,,,
1376.1909,0.95906,0.095081679,0.85375378,,,
1376.2891,0.806497,0.089981448,0.85608651,,,
1376.3873,0.773764,0.088733828,0.86395423,,,
1376.4856,0.892536,0.092883836,0.87182282,,,
1376.5838,0.823242,0.090339121,0.87969228,,,
1376.682,0.822387,0.090343446,0.86922255,,,
1376.7802,0.81808,0.090280483,0.85751506,,,
1376.8784,0.813125,0.090107532,0.84580625,,,
1376.9766,0.832823,0.091011821,0.83804289,,,
1377.0748,0.781032,0.088899693,0.84087452,,,
1377.173,0.813471,0.090298669,0.84370645,,,
1377.2712,0.782525,0.089064125,0.8465387,,,
1377.3694,0.828472,0.090860089,0.84324261,,,
1377.4677,0.914035,0.093875222,0.83594001,,,
1377.5659,0.792968,0.089604878,0.82863659,,,
1377.6641,0.895838,0.093191404,0.82161186,,,
1377.7623,0.753425,0.088545083,0.82108915,,,
1377.8605,0.918675,0.097944165,0.82056636,,,
1377.9587,0.865661,0.097098212,0.8200435,,,
1378.0569,0.916323,0.098432391,0.82406438,,,
1378.1551,0.976225,0.10120236,0.8356339,,,
1378.2533,0.998662,0.099585937,0.8472047,,,
1378.3516,0.835185,0.09148188,0.85877679,,,
1378.4498,0.93581,0.09465974,0.85242405,,,
1378.548,0.912442,0.094167865,0.83876068,,,
1378.6462,0.824054,0.090974319,0.82509576,,,
1378.7444,0.866228,0.092459701,0.81436938,,,
1378.8426,0.815686,0.090542413,0.82072531,,,
1378.9408,0.784524,0.089642662,0.82708195,,,
1379.039,0.717036,0.087429568,0.83343929,,,
1379.1372,0.769309,0.089213905,0.83992346,,,
1379.2355,0.759387,0.088701774,0.84654424,,,
1379.3337,0.71224,0.086998819,0.85316575,,,
1379.4319,0.847565,0.092160725,0.85978798,,,
1379.5301,0.724861,0.087462949,0.86377262,,,
1379.6283,0.768752,0.089309791,0.86716263,,,
1379.7265,0.83896,0.091713338,0.87055301,,,
1379.8247,0.812017,0.090927395,0.87138366,,,
1379.9229,0.869123,0.09295455,0.85762569,,,
1380.0211,0.853134,0.092338356,0.84386617,,,
1380.1194,0.768528,0.089226092,0.83010511,,,
1380.2176,0.938338,0.095351526,0.8279482,,,
1380.3158,0.813856,0.090957705,0.83399813,,,
1380.414,0.968479,0.09642086,0.84004872,,,
1380.5122,0.84747,0.09240421,0.84609998,,,
1380.6104,0.832392,0.091820492,0.84583011,,,
1380.7086,0.883713,0.093606824,0.84501306,,,
1380.8068,0.803893,0.09056798,0.84419591,,,
1380.905,0.842914,0.092451925,0.84187882,,,
1381.0033,0.952203,0.09606925,0.83517736,,,
1381.1015,0.877118,0.093442223,0.82847515,,,
1381.1997,0.735832,0.088341343,0.82177218,,,
1381.2979,0.834551,0.09175337,0.81437941,,,
1381.3961,0.763222,0.089356134,0.80650592,,,
1381.4943,0.825439,0.091679695,0.79863155,,,
1381.5925,0.755872,0.089133557,0.79075629,,,
1381.6907,0.789244,0.09040839,0.81244541,,,
1381.7889,0.808761,0.091296723,0.83656716,,,
1381.8871,0.742233,0.08867841,0.86069159,,,
1381.9854,0.71648,0.087649891,0.87614364,,,
1382.0836,0.882297,0.093763301,0.87621012,,,
1382.1818,0.853752,0.092906307,0.87627659,,,
1382.28,0.706137,0.08724997,0.87634305,,,
1382.3782,0.739125,0.088969534,0.87507323,,,
1382.4764,0.736304,0.090381131,0.87321363,,,
1382.5746,0.913435,0.09726375,0.87135381,,,
1382.6728,0.923878,0.097599032,0.86955083,,,
1382.771,0.753604,0.092281943,0.86969785,,,
1382.8693,0.791533,0.093370611,0.86984488,,,
1382.9675,0.886132,0.094931319,0.86999192,,,
1383.0657,0.817804,0.091569322,0.8697299,,,
1383.1639,0.823617,0.092016417,0.86874994,,,
1383.2621,0.895717,0.094595033,0.86776986,,,
1383.3603,0.977864,0.097284583,0.86678967,,,
1383.4585,0.976187,0.097396052,0.85828692,,,
1383.5567,0.730311,0.088578583,0.84652155,,,
1383.6549,0.769707,0.090428276,0.83475487,,,
1383.7532,0.816258,0.092103046,0.82333405,,,
1383.8514,0.839979,0.092715236,0.82237165,,,
1383.9496,0.863349,0.093816176,0.82140914,,,
1384.0478,0.747414,0.089355785,0.82044652,,,
1384.146,0.871658,0.093849515,0.82500475,,,
1384.2442,0.745638,0.089457447,0.83582431,,,
1384.3424,0.650634,0.085749507,0.84664506,,,
1384.4406,0.818753,0.092180233,0.857467,,,
1384.5388,0.843359,0.092982002,0.85615772,,,
1384.6371,0.982913,0.098046822,0.85187509,,,
1384.7353,0.825911,0.09277105,0.84759198,,,
1384.8335,0.783566,0.09115685,0.84437968,,,
1384.9317,0.746156,0.089865464,0.84787333,,,
1385.0299,0.790318,0.091375537,0.85136735,,,
1385.1281,0.804608,0.092125014,0.85486176,,,
1385.2263,0.857447,0.094081131,0.85423886,,,
1385.3245,0.833538,0.093141217,0.84899221,,,
1385.4227,0.832855,0.093001535,0.84374497,,,
1385.521,0.710824,0.088321996,0.83849714,,,
1385.6192,0.838512,0.093433864,0.82209176,,,
1385.7174,0.811044,0.092267202,0.80299278,,,
1385.8156,0.774109,0.09120339,0.78389168,,,
1385.9138,0.74991,0.092017575,0.76764418,,,
1386.012,0.875745,0.098715426,0.76890833,,,
1386.1102,0.768254,0.094000504,0.77017261,,,
1386.2084,0.72136,0.092030785,0.77143702,,,
1386.3066,0.791281,0.09757087,0.77829638,,,
1386.4048,0.837188,0.097014718,0.79134625,,,
1386.5031,0.829354,0.094099668,0.80439755,,,
1386.6013,0.8809,0.095398678,0.81745029,,,
1386.6995,0.950219,0.097690316,0.82244998,,,
1386.7977,0.751156,0.090193182,0.82555265,,,
1386.8959,0.713512,0.089033862,0.82865566,,,
1386.9941,0.855849,0.094714827,0.82845267,,,
1387.0923,0.724236,0.08960648,0.80857909,,,
1387.1905,0.69204,0.088536847,0.78870331,,,
1387.2887,0.757446,0.091172348,0.76882533,,,
1387.387,0.868419,0.095299253,0.76491745,,,
1387.4852,0.72113,0.089851122,0.77841968,,,
1387.5834,0.765835,0.091501206,0.79192339,,,
1387.6816,0.751747,0.091242855,0.80542858,,,
1387.7798,0.74252,0.090918094,0.80027229,,,
1387.878,0.717758,0.090038715,0.79082356,,,
1387.9762,0.738431,0.090810573,0.78137377,,,
1388.0744,0.64555,0.087193469,0.77415295,,,
1388.1726,0.825236,0.094284968,0.77993831,,,
1388.2709,0.722832,0.090352002,0.7857243,,,
1388.3691,0.643602,0.087078946,0.79151091,,,
1388.4673,0.679797,0.088689314,0.79441278,,,
1388.5655,0.880402,0.096398622,0.79420058,,,
1388.6637,0.870867,0.096085893,0.79398835,,,
1388.7619,0.642904,0.087302874,0.79377609,,,
1388.8601,0.788797,0.09303616,0.79268442,,,
1388.9583,0.844014,0.095325234,0.79139365,,,
1389.0565,0.819532,0.094476589,0.79010273,,,
1389.1548,0.86591,0.096054168,0.7886614,,,
1389.253,0.801812,0.093728163,0.78636877,,,
1389.3512,0.830553,0.094946705,0.78407589,,,
1389.4494,0.756761,0.092050064,0.78178274,,,
1389.5476,0.786055,0.093187358,0.77946681,,,
1389.6458,0.78296,0.093192418,0.77713475,,,
1389.744,0.65125,0.088049877,0.77480242,,,
1389.8422,0.780686,0.093005815,0.77246983,,,
1389.9404,0.61468,0.086607529,0.77007882,,,
1390.0387,0.78624,0.093607848,0.76768256,,,
1390.1369,0.776265,0.092986671,0.76528603,,,
1390.2351,0.661615,0.088565321,0.7638328,,,
1390.3333,0.917644,0.098683985,0.76512642,,,
1390.4315,0.708478,0.11524586,0.76642017,,,
1390.5297,0.771723,0.11861502,0.76771405,,,
1390.6279,0.692756,0.11474109,0.76579941,,,
1390.7261,0.684924,0.11417027,0.76052234,,,
1390.8243,0.725897,0.11609753,0.75524468,,,
1390.9225,0.612771,0.093340998,0.74996644,,,
1391.0208,0.712503,0.093650854,0.75465378,,,
1391.119,0.724753,0.093066588,0.76148667,,,
1391.2172,0.696365,0.090327647,0.7683203,,,
1391.3154,0.697499,0.090526553,0.77434294,,,
1391.4136,0.738456,0.092219995,0.7759816,,,
1391.5118,0.847897,0.096099889,0.77762044,,,
1391.61,0.625972,0.087726346,0.77925944,,,
1391.7082,0.622921,0.087617947,0.78036598,,,
1391.8064,0.587158,0.086015809,0.78091996,,,
1391.9047,0.681192,0.090073808,0.78147399,,,
1392.0029,0.666376,0.089450983,0.78202807,,,
1392.1011,0.605746,0.087014899,0.77912381,,,
1392.1993,0.627522,0.087920727,0.77548737,,,
1392.2975,0.49224,0.081857833,0.77185052,,,
1392.3957,0.60736,0.087110056,0.7698762,,,
1392.4939,0.462314,0.080611667,0.77663778,,,
1392.5921,0.46881,0.08068463,0.78340009,,,
1392.6903,0.568689,0.08581205,0.79016313,,,
1392.7886,0.311821,0.072972256,0.79187797,,,
1392.8868,0.296005,0.072141659,0.78843118,,,
1392.985,0.208055,0.067040755,0.78498401,,,
1393.0832,0.24511,0.069201974,0.78153645,,,
1393.1814,0.282251,0.071488416,0.78941307,,,
1393.2796,0.272272,0.07086188,0.79962576,,,
1393.3778,0.299233,0.072486778,0.80983956,,,
1393.476,0.291903,0.071946269,0.8069532,,,
1393.5742,0.453162,0.080306056,0.73709254,,,
1393.6725,0.401048,0.078047473,0.66722423,,,
1393.7707,0.520853,0.083660082,0.59734828,,,
1393.8689,0.470047,0.1003804,0.60135108,,,
1393.9671,0.632033,0.1430793,0.6797828,,,
1394.0653,0.563314,0.13721107,0.75822309,,,
1394.1635,0.547012,0.13623557,0.83667195,,,
1394.2617,0.504621,0.13354187,0.85568927,,,
1394.3599,0.575408,0.13508223,0.86266357,,,
1394.4581,0.666366,0.094407559,0.86963863,,,
1394.5563,0.496653,0.085301971,0.87593679,,,
1394.6546,0.611765,0.089070639,0.87235016,,,
1394.7528,0.734655,0.093343759,0.86876314,,,
1394.851,0.723627,0.0928255,0.86517572,,,
1394.9492,0.729607,0.093021259,0.85715771,,,
1395.0474,0.778665,0.094989262,0.84245769,,,
1395.1456,0.664801,0.090504803,0.82775605,,,
1395.2438,0.71221,0.092585341,0.8130528,,,
1395.342,0.734195,0.093527206,0.81942785,,,
1395.4402,0.739961,0.093935146,0.83347119,,,
1395.5385,0.788462,0.095710997,0.84751606,,,
1395.6367,0.835508,0.097409065,0.85898678,,,
1395.7349,0.755947,0.094351784,0.83507436,,,
1395.8331,0.766807,0.094805098,0.81115932,,,
1395.9313,0.749259,0.094159655,0.78724166,,,
1396.0295,0.849844,0.097875512,0.78092384,,,
1396.1277,0.837656,0.097459932,0.80074557,,,
1396.2259,0.816319,0.096822629,0.82056945,,,
1396.3241,0.742444,0.093595978,0.84039548,,,
1396.4224,0.70634,0.092356072,0.83927744,,,
1396.5206,0.649787,0.090269169,0.83068371,,,
1396.6188,0.747581,0.094254194,0.82208904,,,
1396.717,0.709827,0.092669215,0.81349343,,,
1396.8152,0.704759,0.092644522,0.79894872,,,
1396.9134,0.838313,0.0978372,0.78421614,,,
1397.0116,0.813798,0.097046302,0.76948194,,,
1397.1098,0.762312,0.094792724,0.75969348,,,
1397.208,0.765205,0.095116349,0.76122065,,,
1397.3063,0.701456,0.092608727,0.76274797,,,
1397.4045,0.721739,0.093403297,0.76427546,,,
1397.5027,0.749283,0.094645164,0.765306,,,
1397.6009,0.823904,0.097145382,0.76605552,,,
1397.6991,0.648179,0.090485958,0.76680511,,,
1397.7973,0.817586,0.097247368,0.76755477,,,
1397.8955,0.785276,0.095871958,0.72467332,,,
1397.9937,0.913649,0.10086491,0.68053449,,,
1398.0919,0.769966,0.095566596,0.63639086,,,
1398.1902,0.755095,0.09497217,0.61889766,,,
1398.2884,0.777226,0.095821843,0.66167231,,,
1398.3866,0.826418,0.097748241,0.7044516,,,
1398.4848,0.78382,0.096256696,0.74723552,,,
1398.583,0.762852,0.095334017,0.75859829,,,
1398.6812,0.676932,0.091748724,0.74311554,,,
1398.7794,0.761028,0.095016267,0.72763111,,,
1398.8776,0.816145,0.09815719,0.71214498,,,
1398.9758,0.827488,0.10199944,0.72333158,,,
1399.074,0.798933,0.10040338,0.73836963,,,
1399.1723,0.709965,0.096368821,0.75340931,,,
1399.2705,0.664089,0.093835635,0.76487255,,,
1399.3687,0.720339,0.093849033,0.76274821,,,
1399.4669,0.690313,0.092273934,0.76062362,,,
1399.5651,0.826436,0.097662743,0.7584988,,,
1399.6633,0.775179,0.096107898,0.74762937,,,
1399.7615,0.699724,0.092979878,0.72939901,,,
1399.8597,0.741691,0.094548201,0.71116667,,,
1399.9579,0.782431,0.096512279,0.69293235,,,
1400.0562,0.696592,0.092732189,0.69646413,,,
1400.1544,0.728009,0.09415408,0.7062929,,,
1400.2526,0.84683,0.11000922,0.71612272,,,
1400.3508,0.618531,0.11436778,0.72402995,,,
1400.449,0.65111,0.11622933,0.71640729,,,
1400.5472,0.617284,0.11412228,0.7087838,,,
1400.6454,0.644051,0.11510956,0.70115948,,,
1400.7436,0.646175,0.11303229,0.7025082,,,
1400.8418,0.520459,0.085115401,0.71505968,,,
1400.9401,0.618071,0.089692383,0.72761251,,,
1401.0383,0.619761,0.089808512,0.74016668,,,
1401.1365,0.594142,0.08871825,0.75049461,,,
1401.2347,0.729442,0.094549507,0.75976286,,,
1401.3329,0.558735,0.087200334,0.76903211,,,
1401.4311,0.661466,0.091483624,0.77826469,,,
1401.5293,0.629218,0.090469514,0.78403246,,,
1401.6275,0.565452,0.087487155,0.78980085,,,
1401.7257,0.560034,0.087455705,0.79556986,,,
1401.824,0.48465,0.083897761,0.80094169,,,
1401.9222,0.46823,0.083014666,0.8055599,,,
1402.0204,0.435327,0.081498079,0.8101786,,,
1402.1186,0.391118,0.079178739,0.81479778,,,
1402.2168,0.465453,0.082850993,0.81669908,,,
1402.315,0.390961,0.079207025,0.81661547,,,
1402.4132,0.445076,0.083870209,0.81653185,,,
1402.5114,0.437933,0.086211812,0.8164482,,,
1402.6096,0.445841,0.085930161,0.73784319,,,
1402.7079,0.560628,0.09155126,0.6517027,,,
1402.8061,0.553741,0.090054501,0.56555291,,,
1402.9043,0.604658,0.089677363,0.51553712,,,
1403.0025,0.549191,0.087074473,0.57565021,,,
1403.1007,0.556444,0.087589466,0.63576978,,,
1403.1989,0.648957,0.091677309,0.69589583,,,
1403.2971,0.621955,0.090563556,0.75045282,,,
1403.3953,0.673429,0.09283331,0.79896898,,,
1403.4935,0.843749,0.099858487,0.84749036,,,
1403.5917,0.679913,0.09303893,0.89601696,,,
1403.69,0.849899,0.10000145,0.90124147,,,
1403.7882,0.851699,0.14375184,0.89659043,,,
1403.8864,0.66257,0.14916466,0.89193888,,,
1403.9846,0.873911,0.16251719,0.88796462,,,
1404.0828,0.71521,0.15341857,0.88786507,,,
1404.181,0.866482,0.16326885,0.88776551,,,
1404.2792,0.565722,0.13025618,0.88766593,,,
1404.3774,0.792909,0.12433669,0.88679442,,,
1404.4756,0.812109,0.12572902,0.8846714,,,
1404.5739,0.867555,0.12850396,0.88254815,,,
1404.6721,0.712215,0.12092318,0.88042466,,,
1404.7703,0.843806,0.12747116,0.8783528,,,
1404.8685,0.705158,0.12087036,0.87630128,,,
1404.9667,0.967365,0.13350925,0.87424953,,,
1405.0649,0.769104,0.12361259,0.87202933,,,
1405.1631,0.857635,0.12857882,0.86657253,,,
1405.2613,0.760974,0.12332307,0.86111513,,,
